CustomerID,ReferrerID,PointsBalance,ExpiryDate,TelegramUserID,VerificationCode,Admin ผู้สร้าง,ReferralCount,ActiveCampaign
OT309,,0,06/11/2025,5007384365,,แอดกิ๊ก,,
OT494,,0,30/10/2025,,9239,KR,,
OT1074,,0,30/10/2025,,8310,T,,
OT836,,0,30/10/2025,,2222,T,,
OT2066,,0,06/11/2025,6228671983,,P,,
OT637,,0,06/11/2025,7930098443,,T,,
OT2067,,0,30/10/2025,,3008,N,,
OT2068,,0,30/10/2025,,2375,N,,
OT2070,,0,30/10/2025,,5927,T,,
OT2069,,0,06/11/2025,7075442507,,JK,,
OT2072,,0,30/10/2025,,1564,JK,,
OT2071,,0,06/11/2025,8474181079,,KR,,
OT845,,0,30/10/2025,,3016,AA,,
OT2074,,0,06/11/2025,7092701673,,T,,
OT2073,,0,30/10/2025,,6910,P,,
OT2076,,0,30/10/2025,,5297,KR,,
OT990,,0,30/10/2025,,7390,N,,
OT2077,,0,30/10/2025,,5519,แอดกิ๊ก,,
OT1076,,0,06/11/2025,5158596981,,แอดกิ๊ก,,
OT2078,,0,30/10/2025,,4116,N,,
OT2079,,0,06/11/2025,,4261,KR,,
OT2081,,0,30/10/2025,,7797,N,,
OT2082,,0,06/11/2025,5646602450,,KR,,
OT2083,,0,06/11/2025,8306579621,,แอดกิ๊ก,,
OT439,,0,13/11/2025,8341222612,,g.,,
OT2084,,0,30/10/2025,,3162,g.,,
OT2080,OT439,0,06/11/2025,5648043232,,แอดกิ๊ก,,
OT2085,,0,06/11/2025,8246270133,,g.,,
OT79,,0,06/11/2025,5871953096,,KR,,
OT2075,,0,30/10/2025,,4315,P,,
OT617,,0,30/10/2025,,5592,P,,
OT2087,,0,30/10/2025,,9127,N,,
OT2088,,0,30/10/2025,,4042,Kethie246,,
OT774,,0,30/10/2025,,8756,Kethie246,,
OT354,,0,31/10/2025,,5532,Kethie246,,
OT2090,,0,31/10/2025,,1674,Kethie246,,
OT2089,,0,31/10/2025,,5182,Kethie246,,
OT2091,,0,31/10/2025,,7538,Kethie246,,
OT2092,,0,31/10/2025,,7442,Kethie246,,
OT2094,OT1729,0,07/11/2025,7108214113,,Kethie246,,
OT2093,,0,07/11/2025,1934460765,,Kethie246,,
OT868,,0,31/10/2025,,3109,แอดกิ๊ก,,
OT2095,,0,07/11/2025,7919549193,,แอดกิ๊ก,,
OT2096,,0,07/11/2025,8363585448,,แอดกิ๊ก,,
OT2097,OT1232,0,31/10/2025,,1835,แอดกิ๊ก,,
OT451,,0,31/10/2025,,4831,KR,,
OT2098,,0,07/11/2025,8356920033,,T,,
OT2099,,0,07/11/2025,7543524666,,T,,
OT2100,OT2010,0,31/10/2025,,3664,AA,,
OT2056,OT480,0,07/11/2025,8386987323,,P,,
OT2101,,0,07/11/2025,2077709752,,N,,
OT2102,,0,07/11/2025,5435507039,,g.,,
OT173,,0,07/11/2025,8296278592,,g.,,
OT2103,,0,07/11/2025,7882262641,,แอดกิ๊ก,,
OT904,,0,07/11/2025,6071185263,,g.,,
OT2104,,0,07/11/2025,7452931505,,N,,
OT2105,,0,07/11/2025,6161926685,,KR,,
OT2107,,0,14/11/2025,8395217832,,AA,1,Nov 2025 Campaign
OT2108,,0,14/11/2025,,5365,g.,,
OT897,,0,31/10/2025,,8369,T,,
OT2106,,0,07/11/2025,6114301790,,P,,
OT2109,,0,31/10/2025,,5875,AA,,
OT2110,,0,17/11/2025,,5356,JK,1,Nov 2025 Campaign
OT2111,,0,31/10/2025,,9696,T,,
OT2114,,0,31/10/2025,,3030,JK,,
OT2113,,0,07/11/2025,7697604761,,N,,
OT2112,,0,07/11/2025,7063115191,,T,,
OT2115,OT1138,0,07/11/2025,863718861,,KR,,
OT2116,,0,31/10/2025,,9131,g.,,
OT750,,0,31/10/2025,,8247,N,,
OT2119,,0,31/10/2025,,1586,N,,
OT2118,,0,31/10/2025,,8752,P,,
OT2120,,0,07/11/2025,5864361864,,KR,,
OT2117,,0,31/10/2025,,7479,AA,,
OT2121,,0,07/11/2025,1321826135,,T,,
OT2122,,0,31/10/2025,,2296,N,,
OT2123,,0,31/10/2025,,8674,แอดกิ๊ก,,
OT2124,,0,31/10/2025,,2546,P,,
OT2125,,0,07/11/2025,6447421114,,P,,
OT2126,,0,07/11/2025,8418611180,,แอดกิ๊ก,,
OT2127,,0,07/11/2025,6200984910,,KR,,
OT1008,,0,31/10/2025,,3246,g.,,
OT619,,0,31/10/2025,,6341,แอดกิ๊ก,,
OT2128,,0,31/10/2025,,1384,แอดกิ๊ก,,
OT2130,,0,07/11/2025,1370676180,,แอดกิ๊ก,,
OT2131,,0,07/11/2025,8441190909,,KR,,
OT911,,0,31/10/2025,,1317,g.,,
OT144,,0,31/10/2025,,6622,AA,,
OT377,,0,31/10/2025,,6418,KR,,
OT2129,OT233,0,14/11/2025,8002624101,,N,,
OT2132,,0,07/11/2025,8311221389,,AA,,
OT2133,,0,31/10/2025,,9122,JK,,
OT2134,,0,07/11/2025,8367488923,,g.,,
OT2135,,0,28/11/2025,7791326968,,แอดกิ๊ก,2,Nov 2025 Campaign
OT2136,,0,07/11/2025,7569639293,,แอดกิ๊ก,,
OT2137,,0,07/11/2025,8246195398,,แอดกิ๊ก,,
OT301,,0,07/11/2025,6045565452,,T,,
OT762,,0,07/11/2025,6820573417,,AA,,
OT2138,,0,07/11/2025,,9929,KR,,
OT2139,OT2138,100,02/12/2025,,7507,KR,1,Nov 2025 Campaign
OT2140,,0,31/10/2025,,9490,T,,
OT2141,OT324,0,31/10/2025,,4585,Kethie246,,
OT2142,,0,31/10/2025,,4312,Kethie246,,
OT2143,,0,31/10/2025,,3414,P,,
OT2144,,0,31/10/2025,,4867,Kethie246,,
OT2145,,0,31/10/2025,,4255,P,,
OT2146,,0,31/10/2025,,9224,Kethie246,,
OT2147,,0,07/11/2025,7314780460,,Kethie246,,
OT12,,0,31/10/2025,,4794,Kethie246,,
OT2148,,0,31/10/2025,,5180,Kethie246,,
OT2149,,0,08/11/2025,7541468112,,Kethie246,,
OT2151,,0,08/11/2025,2087061093,,Kethie246,,
OT2150,,0,01/11/2025,,4044,Kethie246,,
OT2152,,0,08/11/2025,8472815676,,แอดกิ๊ก,,
OT476,,0,01/11/2025,,3308,AA,,
OT2153,,0,01/11/2025,,1809,แอดกิ๊ก,,
OT499,,0,08/11/2025,7015800200,,แอดกิ๊ก,,
OT2154,,0,01/11/2025,,3187,KR,,
OT2155,,0,08/11/2025,6137166233,,g.,,
OT2156,,0,01/11/2025,,3210,T,,
OT2157,,0,01/11/2025,,3568,g.,,
OT110,,0,01/11/2025,,7008,g.,,
OT917,,0,08/11/2025,,5090,แอดกิ๊ก,,
OT2158,OT917,0,01/11/2025,,9614,แอดกิ๊ก,,
OT2159,,0,01/11/2025,,5784,g.,,
OT616,,0,08/11/2025,6255911234,,g.,,
OT2160,,0,08/11/2025,8488509153,,g.,,
OT2161,,0,01/11/2025,,7436,N,,
OT939,,0,01/11/2025,,9926,T,,
OT2162,,0,01/11/2025,,3598,JK,,
OT2163,,0,08/11/2025,5909074720,,g.,,
OT107,,0,08/11/2025,1143187096,,แอดกิ๊ก,,
OT91,,0,01/11/2025,,4024,KR,,
OT2164,,0,01/11/2025,,4790,T,,
OT757,,0,01/11/2025,,8665,JK,,
OT799,,0,08/11/2025,5817066572,,KR,,
OT27,,0,01/11/2025,,5746,g.,,
OT2165,,0,01/11/2025,,8146,P,,
OT426,,0,01/11/2025,,3067,KR,,
OT2166,,0,08/11/2025,5798981996,,AA,,
OT2167,,0,08/11/2025,5725433259,,แอดกิ๊ก,,
OT2168,,0,08/11/2025,6129480079,,แอดกิ๊ก,,
OT914,,0,08/11/2025,,6157,g.,,
OT2169,,0,01/11/2025,,5303,AA,,
OT2170,,0,08/11/2025,1937512475,,แอดกิ๊ก,,
OT2171,,0,08/11/2025,7959520638,,KR,,
OT2172,,0,01/11/2025,,9084,AA,,
OT2173,,0,01/11/2025,,8641,KR,,
OT2174,OT914,0,08/11/2025,6008788922,,g.,,
OT2175,,0,08/11/2025,7556898676,,แอดกิ๊ก,,
OT853,,0,08/11/2025,7754872463,,N,,
OT386,,0,08/11/2025,,5033,T,1,Nov 2025 Campaign
OT367,,0,08/11/2025,7519969862,,N,,
OT463,,0,01/11/2025,,5653,T,,
OT374,,0,08/11/2025,6719591758,,แอดกิ๊ก,,
OT136,,0,01/11/2025,,8270,JK,,
OT2177,,0,08/11/2025,1839171146,,แอดกิ๊ก,,
OT2176,,0,01/11/2025,,5486,P,,
OT2178,,0,01/11/2025,,5882,N,,
OT2179,,0,08/11/2025,8391052814,,N,,
OT2180,,0,01/11/2025,,9365,P,,
OT2181,,0,08/11/2025,6793094028,,แอดกิ๊ก,,
OT2182,,0,01/11/2025,,1028,KR,,
OT2183,,0,01/11/2025,,3977,JK,,
OT2184,,0,01/11/2025,,3925,T,,
OT2185,OT2108,0,01/11/2025,,2766,T,,
OT2186,,0,01/11/2025,,5385,Kethie246,,
OT941,,0,01/11/2025,,4859,JK,,
OT2187,,0,08/11/2025,5870510630,,T,,
OT2188,,0,01/11/2025,,4691,Kethie246,,
OT2189,,0,08/11/2025,5399080843,,Kethie246,,
OT889,,0,02/11/2025,,9628,Kethie246,,
OT2190,,0,02/11/2025,,6697,Kethie246,,
OT706,,0,09/11/2025,5018890310,,Kethie246,,
OT2191,,0,02/11/2025,,9845,Kethie246,,
OT2192,,0,09/11/2025,5111133274,,KR,,
OT2193,,0,02/11/2025,,3817,แอดกิ๊ก,,
OT2194,,0,02/11/2025,,6562,g.,,
OT2195,,0,09/11/2025,6452514879,,แอดกิ๊ก,,
OT865,,0,09/11/2025,6846423305,,N,,
OT825,,0,09/11/2025,5543307811,,N,,
OT753,,0,02/11/2025,,7662,JK,,
OT2196,,0,09/11/2025,6636283572,,JK,,
OT2197,,0,09/11/2025,6761537732,,AA,,
OT583,,0,09/11/2025,8227700021,,N,,
OT2198,,0,02/11/2025,,2748,T,,
OT2199,,0,09/11/2025,8421716976,,T,,
OT2200,,0,02/11/2025,,5282,T,,
OT2201,,0,02/11/2025,,4795,แอดกิ๊ก,,
OT890,,0,02/11/2025,,6659,T,,
OT2203,,0,09/11/2025,7442113474,,g.,,
OT435,,0,02/11/2025,,2690,JK,,
OT2202,,0,09/11/2025,8320852718,,KR,,
OT2205,,0,02/11/2025,,5771,JK,,
OT2204,,0,02/11/2025,,4153,KR,,
OT2206,,0,02/11/2025,,7957,P,,
OT2207,,0,09/11/2025,7699215786,,N,,
OT2208,,0,02/11/2025,,5504,N,,
OT365,,0,02/11/2025,,8157,AA,,
OT2209,,0,02/11/2025,,8172,KR,,
OT2210,,0,02/11/2025,,1158,แอดกิ๊ก,,
OT2211,,0,02/11/2025,,1836,P,,
OT2212,,0,02/11/2025,,4904,T,,
OT2213,,0,02/11/2025,,2093,g.,,
OT618,,0,02/11/2025,,8633,JK,,
OT2214,,0,02/11/2025,,9732,T,,
OT566,,0,09/11/2025,6236955257,,P,,
OT2215,,0,02/11/2025,,2170,Kethie246,,
OT2216,,0,02/11/2025,,6129,Kethie246,,
OT2217,,0,10/11/2025,,8026,Kethie246,1,Nov 2025 Campaign
OT2218,,0,03/11/2025,,2843,Kethie246,,
OT2219,,0,10/11/2025,6176624483,,แอดกิ๊ก,,
OT2220,,0,10/11/2025,8101124870,,N,,
OT2221,,0,03/11/2025,,3498,แอดกิ๊ก,,
OT995,,0,03/11/2025,,6885,T,,
OT2223,,0,03/11/2025,,8256,g.,,
OT2224,,0,03/11/2025,,3884,N,,
OT381,,0,03/11/2025,,6766,แอดกิ๊ก,,
OT2225,,0,10/11/2025,1195419587,,แอดกิ๊ก,,
OT2226,,0,03/11/2025,,7909,T,,
OT2065,,0,10/11/2025,8145445236,,P,,
OT2227,,0,10/11/2025,5133117459,,N,,
OT2228,,0,10/11/2025,8398683627,,T,,
OT75,,0,10/11/2025,8150852869,,AA,,
OT2229,,0,03/11/2025,,9325,แอดกิ๊ก,,
OT2230,,0,03/11/2025,,6092,KR,,
OT803,,0,10/11/2025,8391476444,,N,,
OT2232,,0,10/11/2025,5323151258,,T,,
OT2231,,0,03/11/2025,,9395,KR,,
OT2233,,0,03/11/2025,,5708,แอดกิ๊ก,,
OT2234,,0,03/11/2025,,5652,N,,
OT2235,,0,03/11/2025,,1910,JK,,
OT2236,,0,03/11/2025,,2637,P,,
OT236,,100,28/11/2025,5947091912,,Kethie246,1,Nov 2025 Campaign
OT2237,,0,04/11/2025,,6256,KR,,
OT119,,0,04/11/2025,,2765,JK,,
OT2238,,0,04/11/2025,,1088,T,,
OT2239,,0,04/11/2025,,3460,JK,,
OT2240,,0,04/11/2025,,5086,N,,
OT2241,,0,04/11/2025,,2465,KR,,
OT2242,,0,04/11/2025,,4605,P,,
OT2243,,0,04/11/2025,,6248,AA,,
OT2244,,0,04/11/2025,,8386,KR,,
OT2245,,0,04/11/2025,,5198,g.,,
OT2246,,0,04/11/2025,,8211,g.,,
OT3,,0,11/11/2025,6016882936,,แอดกิ๊ก,,
OT2247,,0,04/11/2025,,4546,T,,
OT2248,,0,04/11/2025,,1795,T,,
OT2249,,0,04/11/2025,,2970,T,,
OT2250,,0,04/11/2025,,5112,N,,
OT2251,,0,11/11/2025,5560400972,,JK,,
OT2253,,0,11/11/2025,8328420488,,g.,,
OT2252,,0,11/11/2025,7418418422,,N,,
OT2254,OT2079,0,04/11/2025,,2857,JK,,
OT56,,0,11/11/2025,7123787397,,T,,
OT2255,,0,11/11/2025,8158639626,,P,,
OT2256,,0,11/11/2025,5887724905,,N,,
OT2257,,0,11/11/2025,8113303243,,T,,
OT2258,,0,12/11/2025,8367369159,,Kethie246,,
OT2259,,0,05/11/2025,,4217,Kethie246,,
OT2260,,0,12/11/2025,6186815937,,KR,,
OT2261,OT973,0,05/11/2025,,3966,KR,,
OT2262,,0,12/11/2025,5912203205,,P,,
OT2263,,0,12/11/2025,1970417740,,KR,,
OT2264,,0,05/11/2025,,2749,แอดกิ๊ก,,
OT577,,0,12/11/2025,6521341472,,KR,,
OT734,,0,05/11/2025,,5155,JK,,
OT48,,0,05/11/2025,,5787,N,,
OT118,,0,05/11/2025,,9686,P,,
OT2265,,0,05/11/2025,,2159,KR,,
OT1069,,0,05/11/2025,,5598,N,,
OT2266,,0,05/11/2025,,4734,KR,,
OT2267,,0,12/11/2025,5643865826,,KR,,
OT2268,,0,12/11/2025,8376097014,,P,,
OT2269,,0,05/11/2025,,3531,JK,,
OT2270,,100,02/12/2025,,7457,T,1,Nov 2025 Campaign
OT848,,0,05/11/2025,,8473,KR,,
OT2271,OT1282,0,05/11/2025,,9243,P,,
OT2272,,0,05/11/2025,,1747,N,,
OT2273,,0,05/11/2025,,7171,JK,,
OT2274,,0,05/11/2025,,8008,P,,
OT409,,0,12/11/2025,1094195779,,Kethie246,,
OT2275,,0,12/11/2025,8200713411,,Kethie246,,
OT902,,0,21/11/2025,6044796368,,Kethie246,1,Nov 2025 Campaign
OT2276,,0,13/11/2025,7657607294,,แอดกิ๊ก,,
OT524,,0,13/11/2025,6158623644,,JK,,
OT2278,,0,06/11/2025,,7854,N,,
OT2277,,0,13/11/2025,5597367662,,P,,
OT2279,,0,06/11/2025,,1596,T,,
OT2280,,0,06/11/2025,,5681,P,,
OT2281,,0,06/11/2025,,9392,JK,,
OT2283,,0,06/11/2025,,8542,AA,,
OT2282,,0,13/11/2025,7887335522,,P,,
OT2284,,0,06/11/2025,,2288,แอดกิ๊ก,,
OT2285,,0,13/11/2025,8215096173,,AA,,
OT2286,OT1883,0,06/11/2025,,7077,g.,,
OT273,,0,06/11/2025,,7489,แอดกิ๊ก,,
OT2287,,0,06/11/2025,,4693,KR,,
OT2288,,0,06/11/2025,,6943,KR,,
OT2289,,0,06/11/2025,,3974,T,,
OT2290,,0,13/11/2025,5602211097,,T,,
OT2291,,0,06/11/2025,,4135,T,,
OT2292,,0,13/11/2025,5151107560,,แอดกิ๊ก,,
OT2293,,0,06/11/2025,,7789,T,,
OT676,,0,13/11/2025,1336258342,,T,,
OT2294,,0,06/11/2025,,5906,JK,,
OT2295,,0,06/11/2025,,6746,แอดกิ๊ก,,
OT2296,,0,13/11/2025,5745838394,,แอดกิ๊ก,,
OT2297,OT2129,0,06/11/2025,,8990,JK,,
OT2298,,0,06/11/2025,,8913,P,,
OT2299,,0,06/11/2025,,1026,T,,
OT2300,,0,13/11/2025,5313773348,,Kethie246,,
OT2301,,0,13/11/2025,6996399794,,Kethie246,,
OT2302,,0,06/11/2025,,4734,Kethie246,,
OT2303,,0,07/11/2025,,4512,Kethie246,,
OT2304,,0,14/11/2025,,1491,Kethie246,,
OT505,,0,14/11/2025,6522021011,,Kethie246,,
OT688,,0,07/11/2025,,2871,Kethie246,,
OT2305,,0,21/11/2025,8392016006,,Kethie246,,
OT2306,,0,14/11/2025,5228415721,,Kethie246,,
OT2307,,0,14/11/2025,6898068682,,แอดกิ๊ก,,
OT543,,0,07/11/2025,,4213,KR,,
OT2308,,0,07/11/2025,,1832,N,,
OT372,,0,07/11/2025,,4526,KR,,
OT1024,,0,07/11/2025,,1307,AA,,
OT2310,,0,14/11/2025,8267603846,,แอดกิ๊ก,,
OT2309,,0,14/11/2025,8403173770,,P,,
OT2311,,0,07/11/2025,,9993,KR,,
OT2312,,0,14/11/2025,1636447568,,N,,
OT2314,,0,07/11/2025,,5901,N,,
OT2313,,0,07/11/2025,,2137,JK,,
OT2315,,0,07/11/2025,,8851,T,,
OT2316,,0,07/11/2025,,3272,N,,
OT2317,,0,14/11/2025,1904458342,,P,,
OT2318,,0,07/11/2025,,1529,KR,,
OT2319,,0,14/11/2025,8219245751,,แอดกิ๊ก,,
OT2320,,0,07/11/2025,,7132,KR,,
OT2321,,0,07/11/2025,,2359,g.,,
OT2322,,0,14/11/2025,6962853830,,KR,,
OT608,,0,07/11/2025,,3994,AA,,
OT2323,,0,28/11/2025,8331187799,,g.,1,Nov 2025 Campaign
OT2324,,0,07/11/2025,,5067,T,,
OT2325,,0,07/11/2025,,5232,T,,
OT2326,,0,14/11/2025,5628669747,,N,,
OT2327,,0,14/11/2025,6355141988,,KR,,
OT2328,,0,07/11/2025,,1133,แอดกิ๊ก,,
OT2329,,0,07/11/2025,,6897,แอดกิ๊ก,,
OT2330,,0,14/11/2025,7758421281,,KR,,
OT958,,0,14/11/2025,6884201613,,แอดกิ๊ก,,
OT2331,,0,07/11/2025,,3056,JK,,
OT2332,,0,07/11/2025,,4406,g.,,
OT240,,0,14/11/2025,8462672119,,Kethie246,,
OT2333,,0,07/11/2025,,9540,Kethie246,,
OT2334,,0,15/11/2025,7889902506,,แอดกิ๊ก,,
OT2335,,0,15/11/2025,6274919316,,KR,,
OT737,,0,08/11/2025,,9915,N,,
OT338,,0,15/11/2025,7825662505,,แอดกิ๊ก,,
OT2336,,0,08/11/2025,,3425,N,,
OT2337,,0,15/11/2025,7919896731,,แอดกิ๊ก,,
OT2338,OT2108,0,23/11/2025,6685348767,,KR,1,Nov 2025 Campaign
OT2339,,0,08/11/2025,,4775,KR,,
OT2340,,0,08/11/2025,,7709,แอดกิ๊ก,,
OT2341,,0,15/11/2025,6101655979,,KR,,
OT2342,,0,08/11/2025,,2967,T,,
OT2343,,0,08/11/2025,,8245,g.,,
OT698,,0,08/11/2025,,7113,N,,
OT2344,,0,08/11/2025,,5657,JK,,
OT2345,,0,08/11/2025,,2219,g.,,
OT2346,,0,15/11/2025,6590125962,,N,,
OT2347,,0,15/11/2025,5445165881,,T,,
OT2348,,0,08/11/2025,,3231,Kethie246,,
OT2349,,0,15/11/2025,8316000043,,N,,
OT2350,,0,08/11/2025,,8162,g.,,
OT2351,,0,08/11/2025,,7232,P,,
OT2352,,0,16/11/2025,1143744378,,แอดกิ๊ก,,
OT2353,,0,16/11/2025,5764421618,,KR,,
OT2354,OT1432,0,16/11/2025,7388829885,,KR,,
OT2355,,0,09/11/2025,,8153,KR,,
OT931,,0,09/11/2025,,7377,KR,,
OT2356,,0,09/11/2025,,1240,P,,
OT2357,,0,09/11/2025,,1703,AA,,
OT2359,,0,09/11/2025,,8420,g.,,
OT2358,,0,09/11/2025,,4057,N,,
OT453,,0,16/11/2025,1369339242,,T,,
OT2361,,0,16/11/2025,6706807610,,T,,
OT2362,,0,09/11/2025,,1191,JK,,
OT2364,,0,09/11/2025,,3528,T,,
OT2365,,0,09/11/2025,,3223,KR,,
OT603,,0,16/11/2025,1367264807,,AA,,
OT479,,0,09/11/2025,,8908,แอดกิ๊ก,,
OT170,,0,09/11/2025,,9401,T,,
OT2366,,0,09/11/2025,,1633,แอดกิ๊ก,,
OT2367,,0,09/11/2025,,8554,T,,
OT2368,,0,09/11/2025,,8603,T,,
OT2369,,0,09/11/2025,,2161,JK,,
OT2370,,0,09/11/2025,,1328,JK,,
OT232,,0,09/11/2025,,4260,g.,,
OT2371,OT1794,0,09/11/2025,,2453,Kethie246,,
OT2372,,0,09/11/2025,,6575,T,,
OT2374,,0,17/11/2025,8350820894,,Kethie246,,
OT2375,,0,10/11/2025,,3462,T,,
OT23,,0,10/11/2025,,4083,g.,,
OT2376,,0,10/11/2025,,6826,JK,,
OT2377,,0,10/11/2025,,4221,P,,
OT2378,,0,10/11/2025,,5581,g.,,
OT2379,,0,17/11/2025,6256241526,,แอดกิ๊ก,,
OT2380,,0,10/11/2025,,3005,KR,,
OT2381,,0,17/11/2025,6675428224,,g.,,
OT2382,,0,10/11/2025,,6345,g.,,
OT2383,,0,10/11/2025,,1965,KR,,
OT2385,,0,10/11/2025,,8439,AA,,
OT2384,,0,10/11/2025,,7235,P,,
OT2386,,0,17/11/2025,1482933601,,แอดกิ๊ก,,
OT2387,,0,10/11/2025,,2122,P,,
OT2388,,0,17/11/2025,7370649186,,KR,,
OT2389,OT1515,0,17/11/2025,5988402590,,KR,,
OT2390,,0,17/11/2025,5955488921,,KR,,
OT2391,OT1199,0,10/11/2025,,2385,JK,,
OT2360,,0,17/11/2025,6125377519,,แอดกิ๊ก,,
OT2393,,0,10/11/2025,,6180,JK,,
OT2392,,0,10/11/2025,,5944,Kethie246,,
OT2394,,0,10/11/2025,,2785,Kethie246,,
OT2395,,0,17/11/2025,1792863658,,Kethie246,,
OT2396,,0,10/11/2025,,5977,Kethie246,,
OT2397,,0,18/11/2025,8371360706,,Kethie246,,
OT2398,,0,11/11/2025,,6699,Kethie246,,
OT686,,0,18/11/2025,6250155968,,KR,,
OT2399,,0,18/11/2025,5331728687,,KR,,
OT2400,,0,11/11/2025,,2684,N,,
OT2401,,0,11/11/2025,,9799,AA,,
OT2402,,0,18/11/2025,7693763156,,P,,
OT653,,0,11/11/2025,,9018,N,,
OT2403,,0,18/11/2025,6431051090,,g.,,
OT2405,,0,11/11/2025,,4782,แอดกิ๊ก,,
OT2406,,0,11/11/2025,,2737,AA,,
OT2407,,0,11/11/2025,,6685,N,,
OT2408,,0,18/11/2025,5299058113,,แอดกิ๊ก,,
OT2409,,0,18/11/2025,8310304566,,แอดกิ๊ก,,
OT2411,,0,11/11/2025,,4232,T,,
OT2412,,0,18/11/2025,8430103828,,แอดกิ๊ก,,
OT2414,,0,11/11/2025,,1102,g.,,
OT2413,,150,02/12/2025,1395671074,,N,,
OT2410,,200,04/12/2025,7507159846,,KR,2,Nov 2025 Campaign
OT2415,,0,11/11/2025,,5782,JK,,
OT2416,,0,11/11/2025,,8557,JK,,
OT2417,,0,11/11/2025,,2285,N,,
OT249,,0,11/11/2025,,7532,AA,,
OT2419,,0,11/11/2025,,3560,AA,,
OT2418,,0,11/11/2025,,7871,KR,,
OT2420,,0,11/11/2025,,6785,g.,,
OT2421,,0,11/11/2025,,9967,g.,,
OT2422,OT793,0,11/11/2025,,4376,Kethie246,,
OT488,,0,19/11/2025,8470916224,,Kethie246,,
OT104,,0,19/11/2025,1027942597,,Kethie246,,
OT814,,0,19/11/2025,7744103924,,แอดกิ๊ก,,
OT2423,,0,10/12/2025,8220716375,,KR,,
OT2424,,0,19/11/2025,8267884637,,KR,,
OT892,,0,19/11/2025,8384351723,,แอดกิ๊ก,,
OT641,,0,19/11/2025,8074862204,,KR,,
OT2425,,0,12/11/2025,,8722,แอดกิ๊ก,,
OT2426,,0,19/11/2025,8235162915,,AA,,
OT612,,0,12/11/2025,,6144,T,,
OT920,,0,26/11/2025,6064464219,,g.,,
OT2427,OT1621,0,19/11/2025,7279500711,,JK,,
OT123,,0,19/11/2025,1818551093,,JK,,
OT242,,0,19/11/2025,8404752776,,g.,,
OT2428,,0,19/11/2025,7802601087,,KR,,
OT2429,,0,12/11/2025,,5389,g.,,
OT2430,,0,12/11/2025,,2601,N,,
OT2431,,0,19/11/2025,5265823609,,T,,
OT2432,,200,03/12/2025,7194651766,,JK,1,Nov 2025 Campaign
OT2433,,0,12/11/2025,,6046,AA,,
OT2434,,0,19/11/2025,7991414120,,g.,,
OT2436,,0,19/11/2025,6268910457,,g.,,
OT2435,,0,12/11/2025,,8018,N,,
OT2437,,0,19/11/2025,6089782078,,AA,,
OT2438,,0,19/11/2025,5525715262,,AA,,
OT42,,0,12/11/2025,,5796,KR,,
OT2440,,0,12/11/2025,,5279,g.,,
OT2439,,0,12/11/2025,,9405,KR,,
OT2441,,0,12/11/2025,,1439,JK,,
OT2442,,0,12/11/2025,,4542,KR,,
OT2443,,0,12/11/2025,,2497,g.,,
OT2444,,0,12/11/2025,,9606,N,,
OT2445,,0,12/11/2025,,9946,KR,,
OT2446,,0,12/11/2025,,2768,แอดกิ๊ก,,
OT906,,0,12/11/2025,,9897,KR,,
OT2447,,0,12/11/2025,,9119,แอดกิ๊ก,,
OT2448,,0,12/11/2025,,7737,JK,,
OT2449,,0,12/11/2025,,7196,AA,,
OT2451,,0,12/11/2025,,5046,AA,,
OT2453,,0,12/11/2025,,1624,JK,,
OT2452,,0,12/11/2025,,3741,N,,
OT2454,,0,12/11/2025,,3575,Kethie246,,
OT2455,,0,19/11/2025,8350049971,,Kethie246,,
OT2456,,0,13/11/2025,,1415,Kethie246,,
OT2457,,0,13/11/2025,,1858,Kethie246,,
OT2450,OT2135,0,27/11/2025,1519225806,,KR,,
OT2458,,0,20/11/2025,8481881194,,แอดกิ๊ก,,
OT2459,,0,13/11/2025,,9662,KR,,
OT2460,,0,13/11/2025,,5509,T,,
OT2461,,0,20/11/2025,6448528986,,KR,,
OT2462,,0,20/11/2025,1702780219,,g.,,
OT2463,OT60,100,27/11/2025,,5084,P,,
OT2465,,0,13/11/2025,,1536,g.,,
OT2464,,0,13/11/2025,,2382,AA,,
OT2466,,0,20/11/2025,5525173014,,N,,
OT2467,,0,13/11/2025,,5719,JK,,
OT380,,0,13/11/2025,,7226,T,,
OT2469,,0,20/11/2025,8463079482,,g.,,
OT2468,,0,20/11/2025,8303488337,,แอดกิ๊ก,,
OT2470,OT1434,0,13/11/2025,,7404,KR,,
OT675,,0,13/11/2025,,3935,แอดกิ๊ก,,
OT2471,,0,20/11/2025,8129585760,,P,,
OT2472,,0,20/11/2025,7245339815,,แอดกิ๊ก,,
OT2473,,0,13/11/2025,,8951,KR,,
OT838,,0,20/11/2025,7977178888,,แอดกิ๊ก,,
OT187,,0,20/11/2025,8415597297,,JK,,
OT2474,,0,13/11/2025,,6544,แอดกิ๊ก,,
OT2475,,0,13/11/2025,,7395,AA,,
OT2476,,0,13/11/2025,,7139,P,,
OT2477,OT585,0,13/11/2025,,8210,P,,
OT2478,,0,13/11/2025,,8937,AA,,
OT2479,,0,13/11/2025,,9410,KR,,
OT2480,,0,13/11/2025,,3773,JK,,
OT668,,0,13/11/2025,,3037,แอดกิ๊ก,,
OT2481,,0,13/11/2025,,5661,แอดกิ๊ก,,
OT2483,,0,20/11/2025,6867603327,,แอดกิ๊ก,,
